ExternalID,Name,Description,Version,level,Parentnode,Is include
Fashion : Bags : Purse small accessories,Purse small accessories,,OB 2023 version1,Sub Product Group,Fashion : Bags,TRUE
Fashion : Bags : Purse small accessories : Purse,Purse,,OB 2023 version1,OB Type,Fashion : Bags : Purse small accessories,TRUE
Fashion : Bags : Purse small accessories : Purse : Pu,Pu,,OB 2023 version1,Type Detail,Fashion : Bags : Purse small accessories : Purse,TRUE
Fashion : Bags : Shoulder bag,Shoulder bag,,OB 2023 version1,Sub Product Group,Fashion : Bags,TRUE
Fashion : Bags : Shoulder bag : Baguette,Baguette,,OB 2023 version1,OB Type,Fashion : Bags : Shoulder bag,TRUE
Fashion : Bags : Shoulder bag : Baguette : Polyester,Polyester,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : Baguette,TRUE
Fashion : Bags : Shoulder bag : Baguette : Pu,Pu,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : Baguette,TRUE
Fashion : Bags : Shoulder bag : Bucket,Bucket,,OB 2023 version1,OB Type,Fashion : Bags : Shoulder bag,TRUE
Fashion : Bags : Shoulder bag : Bucket : Cotton,Cotton,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : Bucket,TRUE
Fashion : Bags : Shoulder bag : Bucket : Natural,Natural,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : Bucket,TRUE
Fashion : Bags : Shoulder bag : Bucket : Plastic,Plastic,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : Bucket,TRUE
Fashion : Bags : Shoulder bag : Bucket : Pu,Pu,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : Bucket,TRUE
Fashion : Bags : Shoulder bag : East to west,East to west,,OB 2023 version1,OB Type,Fashion : Bags : Shoulder bag,TRUE
Fashion : Bags : Shoulder bag : East to west : Cotton,Cotton,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : East to west,TRUE
Fashion : Bags : Shoulder bag : East to west : Natural,Natural,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : East to west,TRUE
Fashion : Bags : Shoulder bag : East to west : Polyester,Polyester,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : East to west,TRUE
Fashion : Bags : Shoulder bag : East to west : Pu,Pu,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : East to west,TRUE
Fashion : Bags : Shoulder bag : Flapover,Flapover,,OB 2023 version1,OB Type,Fashion : Bags : Shoulder bag,TRUE
Fashion : Bags : Shoulder bag : Flapover : Pu,Pu,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : Flapover,TRUE
Fashion : Bags : Shoulder bag : Hobo,Hobo,,OB 2023 version1,OB Type,Fashion : Bags : Shoulder bag,TRUE
Fashion : Bags : Shoulder bag : Hobo : Leather,Leather,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : Hobo,TRUE
Fashion : Bags : Shoulder bag : Hobo : Natural,Natural,,OB 2023 version1,Type Detail,Fashion : Bags : Shoulder bag : Hobo,TRUE
